"lat_centers","lon_centers","min_lons","max_lons","min_lats","max_lats","A0000","A0001","A0002","A0003","A0004","A0005","A0006","A0007","A0008","A1000","A1001","A1002","A1003","A1004","A1005","A1006","A1007","A1008","A1009","A1010","A1011","A1012","A1013","A1014","A1015","A1016","A1017","A1018","A1019","A1020","A1021","A1022","A1023","A1024","A1025","A1026","A1027","A1028","A1029","A1030","A1031","A1032","A1033","A1034","A1035","A1036","A1037","A1038","A1039","A1040","A1041","A1042","A1043","A1044","A1045","A1046","A1047","A1048","A1049","A1050","A1051","A1052","A1053","A1054","A1055","A1056","A1057","A1058","A1059","A1060","A1061","A1062","A1063","A1064","A1065","A1066","A1067","A1068","A1069","A1070","A1071","A1072","A1073","A1074","A1075","A1076","A1077","A1078","A1079","A1080","A1081","A1082","A1083","A1084","A1085","A1086","A1087","A1088","A1089","A1090","A1091","A1092","A1093","A1094","A1095","A1096","A1097","A1098","A1099","A1100","A1101","A1102","A1103","A1104","A1105","A1106","A1107","A1108","A1109","A1110","A1111","A1112","A1113","A1114","A1115","A1116","A1117","A1118","A1119","A1120","A1121","A1122","A1123","A1124","A1125","A1126","A1127"
-68.2758621,76,-70.3448276,-66.2068966,75.5,76.5,26.5381649980516,-75.1842208929681,41.2758780563953,15.6332328145262,46.4861472499341,0.897661744399029,52.400309375425,26.4734401624731,27.0863954572521,28.9388076998928,-68.3471565402813,8.26855824845874,-69.5371669630382,-69.7980172943346,53.4354479349282,-47.641116019289,51.9855948286706,16.013550517087,-73.3615117613597,14.4502959315282,49.4773179860547,57.0436717137276,30.2899284031244,71.6083105524581,48.5256526039864,-67.7354857031576,53.9165038427432,1.47529661580817,25.3998536148636,34.2451842788071,60.9656800884166,16.2516815992808,-0.899510298820632,-12.873600080217,23.359129987297,45.5279546277713,23.5834325964181,28.3245126004336,54.6722991389753,13.7179133574821,48.984253106612,49.4260860068271,26.1045668228719,61.7431126263748,15.3481111463676,52.0108154989733,-3.58331464312718,2.74641921112643,43.6681043053847,26.3006400195958,-59.561324457661,-18.0572331313272,-0.814825108842158,34.8198393572329,-0.241263969782595,27.4541175282814,24.2018515609762,38.489574090389,13.7287290436542,48.3827526169956,33.7670525485813,46.1543209048332,18.8899166933242,15.8057199674294,23.3063390949658,3.75526597234198,23.1761363653142,2.35633070623351,47.6438525099242,6.11461442409674,24.4012628785611,37.5039692194135,27.6910954644621,33.0760930559553,-12.188931134327,5.44793561665811,-12.8597957223455,-0.599066079751985,-3.76372359862889,8.11176886790217,15.4449694045371,-44.6423030152557,48.298393350559,0.543508826912414,-64.624162564734,2.15565727213707,5.61055839579569,12.7298987584094,21.1807481084298,-58.9404777473682,-58.3132180877826,-29.7976724822372,-21.5217205529821,-8.13916250042808,-54.656872488456,-1.67475395753147,-13.1648246405929,-13.8679460451938,5.17429927840298,12.8560152498786,41.862041228052,40.5498101658458,-37.8816285570088,13.7561558350198,-15.1667641291564,41.2569385204006,3.50888717069288,26.5255995904659,-48.6685561920836,8.74722690516447,-14.9156571289097,1.66923805905532,-34.1519264079955,-8.62116048330821,43.605387130114,18.7774593571948,13.4775681656652,-6.50653463606296,-20.5747545081958,30.9316520174976,-19.9632150605591,35.7369115749395,-91.3948172540073,-38.0459524723536,-25.290393194103,-45.9133688002394,-3.37981489268109,-48.9470413623938,23.6421857187116,-16.9363953472859,-49.6454194841111,-19.6477269075588,-7.31264474133266,13.4820522948035,34.7134214315427,-108.864299710889,-45.7115515587655
-64.137931,76,-66.2068965,-62.0689655,75.5,76.5,18.2382834229982,16.7869986740377,26.5823168409324,53.1528527324724,-31.9913936976995,13.2821214094872,23.2750185779976,18.1847973756071,18.649354372822,-8.60186368081287,81.3969036014451,68.4474032264064,80.5458050505866,56.8661151789708,43.1423183888359,47.8783231415258,-7.26042100309092,-54.7688033858088,-13.5935113930108,19.2326574023551,8.29953567100417,-32.0883934550345,24.7646262922496,21.5786444575069,49.8191285960969,-5.53151566207891,43.4398832344637,-52.3349547168578,-36.5196226163354,43.1827034498043,29.0839422721523,-23.0508856261867,41.8543529725037,74.195829172902,39.2394590172808,35.0252964068747,37.8891060600291,18.4475205999446,10.6782471906144,19.7667023282727,35.8383656861066,24.3429691542591,10.2038269300768,11.8026789134098,-17.5495406364072,16.5943974738907,33.8820716704013,12.7722742299187,43.8980795618085,-38.5612257628608,38.8932434174568,4.01744195247003,-5.10352087463707,-11.1912020515672,54.1941400115514,22.8472304289809,-8.41640168219851,29.0200778617952,38.1327470264834,-5.78347974246562,2.92304951276294,34.3261044535443,45.2992652179133,3.49978778084461,24.2427270717173,32.0451328214277,32.0493705732867,22.9071052446929,14.587578711696,37.0757123914196,13.0756092779289,22.9463673142082,13.4404593051286,-24.6532122954949,-5.41168858267315,-27.0759620135096,-23.0490603891491,9.13845862406512,-37.362859322757,-29.5919489877307,-25.1124595595836,-133.802676424398,-31.7385868081019,9.49712918291899,32.1079933810197,-24.7739447695996,2.23310987182455,-7.5647565150423,-19.8885253298978,-8.23631475935593,-30.6998306092315,9.54514809050179,7.38781987347078,-17.8929157879377,-13.6656978940112,-14.4493223968927,-8.81636833365322,-30.7511313916394,6.37366853664096,-13.7510347930724,-70.0519432426086,-54.8860053579322,-73.2072570677741,-14.8402518136275,-75.0375119319204,-25.5037703140866,18.3013191422378,-17.2102378756069,-81.778740830213,6.34029768536083,-34.5442031428776,-89.059433762249,-64.636405153229,-4.39862070699484,-39.2070054349014,-5.78942343123394,-67.7069100767275,-25.0195186319052,-32.9219172350695,7.60612503556102,-15.7443771159713,-28.8175760807358,-18.3044147147559,1.35461378096624,-32.0529537364146,14.2083334052443,-3.48397918147074,1.73668639671861,-6.32466233429677,-48.1002624118535,-4.59006854820416,5.29195255689497,2.51664589348103,-60.4200561453692,-20.665242078868,21.5638519801643,-8.49600632016701
-65.25,77,-67.5,-63,76.5,77.5,-57.2628690657726,-422.416119500113,24.1408086291014,-26.7997411448578,-99.9781325123956,-98.9502263662995,-15.4903224749339,-57.3371924065254,-56.6362917939863,-55.23234884856,-258.780388252563,-92.9766692773345,-241.929177030191,-299.152816138572,41.7263435117804,-317.00788023467,-22.8617376205932,-221.227015088604,-468.710890738677,-32.2379829609848,-0.80257150575415,-116.078545770737,5.54623854645066,50.3886533438363,43.0249414879626,-420.854900116911,33.2008617436377,-299.993242112992,-263.672444609923,19.5391908553985,49.782547384148,-144.35368157653,-57.1479028282056,-127.213913596763,10.3024420558263,38.5179501374257,-4.62513449272033,-9.88544812520797,-26.4703961520337,-47.8261425998003,35.0441199741751,24.52407450119,-127.235853597916,-21.7853070456999,-250.037772745405,10.6581962243272,-92.5810732207145,-190.864181164176,27.7105326377902,-195.409629712668,-324.603939822398,-281.726015542794,-198.420542745438,-112.214553195437,-114.994130161249,-40.9330710828813,-113.037261024916,-47.9115094481632,-82.7432354189079,-48.3658289398661,-57.6071128487235,5.00422064861755,-35.0289249009515,-139.110037556696,-18.5663804079961,-152.471133243804,-21.0981862419143,-120.233931361822,-25.1120313821584,-86.1807883942626,-71.9476350120242,-8.84684422543137,-63.0217515677647,9.98330820964962,-38.3912033748514,-36.3174701411443,-118.165743249084,-18.6291649979647,-121.230300297279,-85.087031403657,-25.0901648333122,-495.840174030642,39.48758524442,-6.84670576715609,-168.380200352132,-42.8506495735737,-5.8237714572034,17.8327568160948,-23.551112357026,-290.917162232273,-253.381516081456,-68.1219308156822,-82.7219942854788,-70.9982229005767,-234.617973303323,-1.61350966059957,-10.5584625279595,-94.9221982621972,30.1509422238725,8.35430650602029,-85.8284771715334,-25.9050377476403,-350.156818098947,10.8098360028421,-207.490535499727,23.0510123601987,-15.3011225497166,11.6728003638282,-406.880691511181,2.21855425702162,-100.883440068469,-239.521472294206,-291.557693022953,-2.40779499066943,-2.62869561014051,24.7069495480171,-190.226772156498,-92.2448401242427,-239.969451596611,63.0125247552463,-71.2505124343907,-7.18681627504812,-366.886617868932,-117.79797517079,-177.56876975888,-149.688866442653,-9.23071049557724,-223.556633390075,39.4860798577161,-280.346373191415,-158.641743608044,-17.3760529747938,-1.73789221820362,-166.806210241639,28.917152651267,-363.857473049977,-150.892327085986
-69.75,77,-72,-67.5,76.5,77.5,-49.0421220514338,-176.200647878573,-22.0730390082698,-41.294439034314,-67.9600613357246,-75.200625190259,-22.6555074050396,-49.1342375540393,-48.2255107857199,-62.0282361933196,-131.949541685856,-54.4763522058203,-130.45666420648,-146.70563276453,-6.19717209563093,-134.439885091652,-40.5156215367786,-118.536817357508,-201.052494222529,-52.3517392554767,-33.0312557474154,-64.6349006964585,-33.0611724920207,-3.68365591979445,-6.94146387678945,-184.341360488437,-7.39531887191489,-142.571816614061,-115.361352195829,-22.7410572285077,-3.53515423193053,-93.9746499751241,-60.9538303525346,-73.5368575107463,-32.6561462900184,-14.1128536944361,-35.8836261179909,-41.6550652722205,-33.4395254021609,-55.280327512713,-12.4438228920585,-17.9021373746953,-66.4172777093558,-27.4262952926644,-112.736646118615,-25.4865028251323,-72.1230948202582,-90.059836626135,-14.9213893525135,-102.418065661408,-147.04886760838,-124.174493458528,-107.199240168238,-72.3330361406817,-68.5531812843964,-43.8763045459036,-78.1072458803453,-36.2341805885342,-57.5519266706027,-48.4876135190017,-56.3971941129951,-20.4557713436263,-42.9713832426114,-80.3838243069169,-42.3861224192067,-77.4445747526924,-41.261688487618,-75.2059086641792,-34.085344525602,-63.606903001515,-55.8447297907939,-31.5722742851235,-52.1822290020506,-26.2923400110482,-54.6521424256715,-52.5703956087577,-74.2643465532674,-39.2905167471346,-79.9618757609278,-60.3703888626843,-42.983212969123,-205.680735514305,-12.9750478034864,-35.9596293670534,-104.288055000694,-52.8744695007439,-34.6665299188017,-27.5232874786232,-34.0938747629058,-129.93605097907,-131.117978276293,-67.7453090190685,-66.1495140583067,-60.7600698971381,-120.259769215899,-42.4305695973646,-50.3174856761491,-75.6855305984429,-26.1122700470128,-30.7125898964288,-55.5241546152067,-38.5718692602356,-159.964442685143,-30.1766127777678,-118.57382014821,-19.2454397299828,-33.5576617766344,-23.5650929121807,-179.476738469636,-29.8157173948772,-80.8174402428021,-117.931804311441,-144.124171323821,-44.462701717907,-27.7302569933476,-21.6731010295727,-94.8160015713512,-66.3150879866357,-107.378910869692,-2.74836744034535,-68.3362695648531,-30.1007068092625,-167.197415642388,-85.3795985537921,-97.9251430374548,-93.284763902311,-42.5152928403501,-110.897861948502,-15.8294674799849,-122.945572304659,-102.15648589716,-51.8889530104694,-41.6630529760398,-88.0819421263668,-19.8159884947321,-170.001406002488,-99.0089994152707
-47.25,77,-49.5,-45,76.5,77.5,-33.0548421894106,-707.73169604859,93.7026098729246,-36.2984051215723,-27.9046195617826,-85.8591015831091,19.7768739782721,-33.0620769993896,-33.0098675753451,20.8692942709752,-505.102827452491,-194.094676703493,-465.013046104429,-529.354775152738,89.472635102997,-572.717910260062,64.4856759407432,-194.308690496475,-723.707445448853,19.0753601176004,79.4771909741962,-63.8405312411546,69.0645869388514,137.095256029362,81.5816857567536,-646.198984335411,72.9071784859813,-342.801150146899,-320.837223286231,59.0519467580597,125.215952526676,-106.803437004556,-60.7921619736497,-259.852479369785,55.6600470339954,103.01376192643,30.7467544104991,55.0997814877221,27.3481873861705,-10.1323101162764,93.4316505308597,94.430800202217,-149.915823243459,29.6960284934717,-322.312877739327,84.7755148443858,-110.068038261949,-267.681810161761,67.4983856289014,-181.874500226509,-554.080017817744,-416.821459623449,-233.036718049113,-78.8880598343051,-199.791917313893,-11.4415321409076,-78.9265157899369,-44.0974450796171,-111.925757674187,19.6955691773454,-3.53592873592692,42.2313873399826,-38.2401769185198,-148.578958086519,30.1969429598022,-231.459500200175,11.7876171424346,-146.878124604221,24.8095779713419,-110.955850887459,-48.4841739509708,42.0899180466937,-34.1182690556508,70.9203708602303,-30.4641823265347,5.65959557001376,-148.202291026735,-29.0254080231264,-124.851268874548,-81.4371420740572,16.9498652790235,-659.921951643248,125.52834284253,-8.35594258309881,-325.159489111182,-10.4754313593814,4.94686486006578,62.0562410445109,4.07861676406414,-496.197560521074,-366.013620085863,-105.303910219628,-134.052607010542,-71.3950904433949,-367.998609486265,46.1133674624227,26.7667220767699,-85.5994685666691,63.1518080336118,55.2459792444021,-28.3599888995876,53.0747827265436,-478.720804358164,61.1692810001413,-209.966447255671,91.510256676138,-43.601072061607,61.1303677975427,-570.860472765199,10.0213019105484,-86.8459824620134,-257.904216496483,-378.620419047786,31.2245636593776,67.5010873560579,68.1679245433806,-209.920596028371,-98.4826357252077,-360.470136390513,107.042340532175,-68.1072709665352,46.6914687068659,-605.786992361004,-177.954236297478,-234.660335920116,-262.338849885228,14.4828564170942,-383.243786060508,93.0683740010573,-407.220159114461,-236.960727427449,-8.1371295087766,18.8543698738907,-178.064091224911,96.2937347261656,-674.458492211649,-216.830343027085
-55.9459459,78,-58.37837835,-53.51351345,77.5,78.5,-32.4418026970147,-382.681323040973,37.9004279844749,-25.8493611252739,-38.9414800898674,-74.6243613511913,9.74264166053154,-32.4474444861135,-32.4782095632024,-18.6364448820853,-268.382501657575,-92.962585626552,-253.46840591008,-292.546325692633,49.8921750913659,-296.745484687537,16.2901451859193,-142.246233288305,-408.166807974607,-16.0025200887801,27.4692435665164,-49.5211614083472,18.5280124801135,72.480347903938,46.3975075064033,-367.492359418519,42.2868021140033,-217.05988248842,-185.555097974958,24.4320568808844,65.1047961229624,-91.8707459651461,-52.599784443048,-131.831116835194,14.4492388511785,47.6734465972973,2.08587702363397,7.85544367099322,6.38006676743274,-29.9310052572789,45.8780937559961,42.0676249623519,-88.7778822995435,12.2714118102293,-186.309298305119,34.0385786127676,-79.9955867632127,-152.941162629333,34.206809255986,-124.807412456355,-302.490242608537,-234.266944893701,-152.449661193324,-63.6190917643182,-107.736972315538,-20.8058857271874,-69.3235624810108,-25.2107102928851,-67.6274965001741,-6.88912301628779,-24.1140912359511,20.1436096560002,-28.4309039783904,-99.8759470508823,-3.42948791092367,-128.193254891965,-9.02114268383547,-96.7497042413952,3.35090386483821,-72.700119823093,-43.4026115551845,10.3826472383569,-34.887618714926,39.1277691219389,-25.4494608886887,-8.28602746149642,-85.5649014925271,-11.1417452789142,-79.0920079547338,-47.6759667432924,3.87720409113596,-370.897962821634,73.1336024383608,-0.930481821232117,-172.67920778545,-15.7639869768496,5.017063062112,31.7336197472376,5.1950109736512,-258.056448409683,-213.737699735135,-63.8533380811135,-72.3494421664652,-46.1179203683001,-204.465771651622,13.2746460572294,-0.949170069808829,-62.9239165848003,33.5319862006621,26.200771267336,-17.5130045912949,25.3008660496627,-271.629638801803,28.8577157309194,-139.2928283983,53.7379298002473,-11.0951618550607,35.6351563979148,-320.828232099092,10.9853233203764,-67.2288796105605,-154.345104093693,-223.746679295066,5.21595982617808,39.1242617614225,38.5207728324844,-118.946464080506,-60.4216438555165,-189.327584865824,69.568610579881,-51.4037132587252,27.6892324658201,-329.723640290435,-105.550460092209,-136.690459386453,-141.283244695981,1.38854897581624,-200.482174161152,53.421702601068,-216.049706766919,-141.688484869154,-14.9377526079713,3.82859643147581,-102.147437610747,54.3226002299548,-353.19816125683,-131.631458086845
-51.0810811,78,-53.51351355,-48.64864865,77.5,78.5,-27.326012192278,-585.085302073865,79.5362964096461,-27.6048839074775,-24.4803732557523,-81.9605838840999,27.3379243661347,-27.3296071166971,-27.3587205735826,8.75485861885544,-418.457823566153,-148.188601591235,-389.66627624479,-444.252061221536,85.559912914895,-464.861825339074,54.2398519042202,-172.003034741137,-606.47866128172,6.94210870814548,67.6686300528895,-47.3895318944455,54.2582021411059,125.67868428675,78.7284040536139,-543.421183959071,72.7083388439964,-292.499120956954,-260.17913834266,52.7795094575502,113.875466731748,-99.6833882854552,-57.5418440095107,-207.076437036446,43.8976260994574,90.2425247364846,24.047484052435,40.8893068020421,29.6701918736497,-16.1233590779565,84.8122879703346,83.4841734709129,-118.962037157348,35.2337458145028,-263.472027623215,74.2697876488671,-98.6206611823495,-219.067181712516,63.9654722169875,-154.781514096931,-460.246622229334,-343.974521113774,-201.452775214335,-66.9537042018135,-160.358386660134,-9.73942812892886,-71.8429557930156,-27.4215542210468,-90.1233278493534,17.6285336877613,-6.42126285718107,43.536552186943,-29.4834358567614,-126.148083384763,20.9461108175436,-187.005738375753,8.10482753180811,-125.851423365786,25.6339382726234,-93.5999118888347,-41.6495085882512,36.9801072590517,-29.0045887283766,69.1183596875751,-26.2904909147104,4.9128388144521,-120.512336198678,-16.0937086522524,-103.462421771775,-61.7278633754147,19.0118038180509,-544.525470023778,118.92149066852,0.500974253866652,-269.809320986904,-8.03030165777102,11.577350953957,57.3663346703851,13.986954142213,-403.787572119909,-311.288062387904,-89.4290745992414,-107.824544696751,-58.1631365674558,-307.086609692368,36.8511781946525,17.0499192283816,-75.5566293340691,57.6710933467479,50.8549526632958,-11.5712830402813,53.8797160124509,-397.74826862072,55.5301128838498,-182.060803947474,89.2187052454703,-23.2013743872493,61.2763835433834,-473.873930054426,17.9231198016119,-78.8818983681787,-212.122922607867,-319.392563276821,23.3173747489955,69.226171497961,65.1003499255706,-166.560391131121,-79.7512796350011,-288.983321259917,104.237732261244,-61.2305623304057,50.6654949104915,-504.84856783068,-151.504753599051,-195.456872622154,-216.549688130653,13.2923508387594,-312.295094967314,87.1698654523132,-327.176819240234,-203.884629882284,-10.015476459517,16.3067631769714,-140.92571668073,91.0443948555597,-557.414692727715,-187.121036046465
-46.2162162,78,-48.64864865,-43.78378375,77.5,78.5,-16.5256625782528,-699.109161502084,111.10253386333,-21.9750793939062,-5.63731745500622,-77.5380620656195,44.4424494544014,-16.5174126228069,-16.5693655433167,34.3247938210857,-502.493623460072,-175.709004221102,-464.814494738341,-527.983312077169,112.640809866824,-559.903423695865,85.3633667681409,-177.368379457478,-715.219974563636,28.6163042416074,99.2710211766029,-36.3385996531918,82.7747152194708,163.567462234182,103.710467781656,-639.030390590603,96.6550305785627,-325.119864532429,-294.140771741041,76.1730792388732,148.929355542719,-93.7357678338621,-52.7541605064017,-246.367279167797,68.4321440024745,121.953486373422,44.2377320586184,68.2479730881984,51.0883628626017,0.185075979484511,114.244486188951,114.80734510998,-128.968166014562,56.1683990437184,-299.694079076196,105.408963007547,-101.622588393909,-250.461550946825,87.8493762481585,-161.579037490451,-547.583026390834,-400.857036823422,-220.724002336016,-59.5442342150723,-185.189383934136,4.39768946105997,-63.7309733875095,-21.96423293443,-96.3109583433926,40.8230294770928,12.7451539973265,63.9014922754182,-23.1927916917236,-132.819355259785,43.0130881892433,-214.959642079751,25.6498790985723,-135.046890788178,46.3812338371276,-98.4658035801694,-32.4634214301221,59.9729442440935,-17.4623401464369,98.9557906884109,-14.2384719814601,25.7655860377502,-128.277567246564,-7.4776378731211,-104.035995093064,-57.0189146947119,40.6185811580929,-629.191200026214,157.87954970978,12.8836553660801,-316.007783169675,9.48161006945636,27.1428490947284,84.2933213087483,31.2193063351472,-479.008825868209,-355.204329072794,-92.1747546738833,-116.768985118796,-52.5045027383988,-355.194930110112,63.2029739263369,40.3233015122419,-69.2823522751533,83.4990434042882,77.4231159365785,6.18376447308737,84.3215772286627,-456.889711604567,83.3131817295642,-191.263899321311,122.056276878139,-19.4512705140035,88.1999578244444,-548.768727177443,33.4366650202101,-71.6838240807186,-230.088743932614,-360.407143441354,46.4063602822502,99.5353095556579,92.344305839937,-179.976747065542,-78.1452384285474,-335.321792663035,135.373674590576,-53.929961840663,76.5319628507332,-596.5859334329,-165.895301736338,-216.651286785681,-249.236976248622,32.5410227461009,-367.090950785258,118.452656092582,-379.514044527032,-227.565904977831,5.26793604554739,35.7855452964234,-149.419590593397,124.533878804616,-668.621785745635,-206.711665791911
-50.2941176,79,-52.9411764,-47.6470588,78.5,79.5,-14.3534416169696,-455.966612927546,71.0269462349723,-9.49901863578027,-19.6105932062798,-96.3031755570278,67.6592790496436,-14.3506787184973,-14.4048772678335,-24.5772303159676,-334.268471225442,-68.693634824977,-326.322036394445,-370.280087833375,111.460972974504,-331.43226104199,45.3266870964363,-167.515549637162,-506.630588765771,-23.3142345692763,57.1138641006475,-12.8151205997216,34.0448542654627,139.983683936059,104.53856933326,-456.23312535828,105.324706359802,-256.057129706702,-182.167918244282,57.9701306732115,127.968349528174,-116.346463948696,-67.0362004120601,-132.812455159969,28.4491335383491,90.5934183453889,16.9854665955736,15.1192353660917,50.2118102637896,-35.4246755201206,96.233471819474,86.3909139874003,-67.219843132539,68.1387530445094,-192.487090108664,71.626743308436,-98.2803175121151,-153.606761069903,82.2674139270577,-131.944315641776,-363.883378931507,-260.113595593912,-183.939763151549,-56.4534690043072,-103.282019581894,-2.04812513521414,-77.9858674094063,19.0688420237638,-54.9302727818205,18.6026388508907,-17.2819460701012,70.0931808790987,-10.9081680769628,-104.571208043214,5.70279197181041,-121.721329526665,4.75885100294532,-105.357513710382,41.4581465092482,-73.3733691149995,-31.8244015167205,41.1743842113033,-19.6996563382286,64.1618373462192,-46.257180378351,-20.7812369575511,-103.568609191292,-6.16568603506907,-103.39327390206,-48.6766957168808,8.18928388447955,-442.686027088768,117.5708886019,4.38338979399633,-238.028262648047,-26.835514667349,13.7787810877567,42.8272984458971,28.5153523184494,-309.849528377185,-289.620589498473,-100.195334374616,-93.7344084248921,-60.8589861596045,-265.864004268593,-0.720546517911285,-29.9254739852991,-97.3295771652221,39.4106382655699,34.8309083760808,12.6189806546769,53.427258816486,-340.865567485574,37.004299961645,-193.768561649831,90.0370030986125,5.95393299703042,62.7900439654789,-401.764160756813,26.2476669430066,-109.882063791891,-180.389855337051,-293.928203914807,-15.4551385705214,75.0811280481024,58.9756193884364,-125.89843175008,-74.439093606953,-211.374179511768,113.184571891442,-85.4362736457634,56.6425232311504,-426.969171034667,-153.700653135915,-174.858543146855,-188.545694557669,-8.08160409873639,-245.498196662029,80.4072489559453,-243.647062507153,-206.098067176691,-43.8617743702904,-8.83203003288006,-109.151998203982,83.4440616679796,-461.389975333832,-192.216949953505
-45,79,-47.6470588,-42.3529412,78.5,79.5,-3.61878337383502,-512.180727989167,93.8512464454193,-0.366893440279449,-4.3252564344513,-83.9720985270779,76.6962992594718,-3.60424872348782,-3.6433570200212,-0.256342203823013,-370.789195181499,-82.3387028746573,-356.048047202315,-405.949104959607,127.52817995485,-380.961683767962,68.1168876242421,-161.966715283017,-555.094838735903,-1.26464420659029,80.48957575008,-5.24063003202124,57.4610161618964,162.002022763961,120.085316920067,-498.461083907172,119.025690643126,-265.729650823077,-198.520409405632,75.9518751572235,148.653696889281,-102.79101143634,-54.2760671146384,-150.130715879517,50.0604153963951,112.313822345342,35.4224845453595,38.9393566686656,64.3284333436617,-17.3149100423192,115.275927029757,107.281146739071,-70.9545520254974,80.1220559314737,-208.871335841905,93.4922229244062,-90.6452975154391,-168.091195200472,98.3306699250711,-129.602775353646,-404.928101043564,-287.150056512684,-185.895345470679,-46.4879489571201,-112.78532335758,10.9710711556708,-65.1324755198207,22.5342500861562,-54.002281816479,36.5484527298192,0.857177651816799,82.9411830989292,-1.92857905093186,-102.18603730217,25.6375014631367,-134.699197267596,21.2381553414362,-103.880357892524,55.9787736091584,-69.5495817681135,-21.2479102064391,58.3649835520501,-8.0666132392188,107.54493106966,-7.6104662349502,22.0406985952147,-79.5975436744794,26.8591796306702,-73.6383846897248,-18.8051484495019,48.9590889744582,-459.740048984497,164.305980443135,39.9641442504505,-230.095536302733,13.4043190910808,50.5937356843103,86.6099526260901,63.3098022694023,-324.935770564585,-281.223354345724,-68.4282622938448,-68.6920123373343,-28.1076420780301,-262.044046799882,46.3430195470089,17.6059580848897,-61.3212792451257,84.0388862164766,78.5329605766612,45.8549994108879,96.1016253625516,-342.833278813901,81.6200022420096,-165.795526099156,133.773298583752,34.222352380039,103.777802929944,-411.829598697686,62.2226701119219,-71.9772560672832,-162.565560063023,-284.268691256459,30.8864841505308,116.865711059155,101.585915829628,-107.547377410907,-44.7182749696253,-212.168599468518,155.507509381171,-48.4877651382495,96.5641635529872,-446.22008771843,-128.478605929066,-156.958163105617,-175.299136367609,33.8614602489678,-248.048452821131,124.75787860867,-247.259225272231,-185.077686286636,-1.08227172732429,34.1218939792891,-87.4861114505851,128.848126041492,-490.364162962245,-169.192830458417
-43.5483871,80,-46.4516129,-40.6451613,79.5,80.5,-6.13978724613444,-300.656757744031,55.5502766952806,10.5167014642616,-24.8201576991323,-119.375097753089,107.293976406301,-6.13827018583451,-5.8116335700622,-70.0386825803405,-225.456470061849,26.3168582953538,-242.640280122147,-277.419429580546,137.415871911307,-169.851163643122,27.6867057824396,-175.018864431546,-388.854965679152,-64.0645853512618,38.3568374171624,15.8678360882174,5.52133659231018,150.309698403883,131.619611066304,-355.140987956324,139.184141846868,-225.061455459567,-101.794694607142,60.7309258917028,138.354270926158,-144.991268333887,-80.0411079264311,-41.8322056825571,7.31133634181558,86.4068706820154,5.39944598323379,-20.5291249161355,66.3251138127505,-63.5256442254042,104.640837599214,83.5135853701046,-14.9385895729373,98.3844789160924,-118.268434387703,62.2729575814295,-101.150878841128,-83.4991421133898,99.9131233372824,-116.869997794899,-247.749045728298,-167.270317836822,-171.478681088925,-53.4014792577165,-36.8013367547669,1.01086859440006,-93.5128520856059,67.1499116637209,-17.4504983777852,11.4512386243541,-37.1784750949892,95.6178906798871,8.19680157755839,-87.3631550517203,-17.4589487617282,-49.4910566507868,-3.65948561883811,-86.8162451177448,52.4439151044763,-53.1002573516567,-27.7583290514943,39.6564015717599,-16.2490148606529,97.0384563843384,-27.9898980141975,-11.9770885303011,-45.5205746453486,48.4507901810043,-66.2238327434649,3.80114502934673,33.9185643231331,-289.140728625245,154.563144355504,52.0699827166798,-150.176883448756,-10.2164098062752,58.125159193449,66.3698664439275,83.3296846825087,-154.900459180978,-224.620915599078,-68.0590753322122,-33.660748217832,-24.8137607015882,-175.558551222039,-4.09204008691936,-42.8841236049813,-84.4823066474904,61.0664765566916,55.9216915457761,73.9481303861282,89.2082207589709,-237.758499203943,55.2468938748645,-173.051765182367,129.371747033852,84.226815325048,103.036716708815,-279.70111854729,78.217126645674,-107.572260865684,-111.177311796243,-227.895081931944,-18.2649958176762,118.974918036549,92.4800822188064,-44.270884796168,-30.2307477234003,-81.7961566018269,165.473292590075,-73.4107035791436,101.267686383778,-289.902940495937,-112.573919416369,-113.036263381427,-109.86271449179,8.67475642878088,-122.799727351736,112.785174265644,-108.069977665767,-165.543699044037,-39.4525139935819,4.67579344273058,-37.3651106192473,113.599877487596,-294.041615344196,-155.925854081653
